country,country_name,bidding_zone,psr_type,generation_type,start_time,position,quantity_mw
DE,Germany,10Y1001A1001A83F,B10,Hydro Pumped Storage,2026-01-27 00:00:00+00:00,93,293.3721
DE,Germany,10Y1001A1001A83F,B10,Hydro Pumped Storage,2026-01-27 00:00:00+00:00,94,168.786
DE,Germany,10Y1001A1001A83F,B10,Hydro Pumped Storage,2026-01-27 00:00:00+00:00,95,54.187
DE,Germany,10Y1001A1001A83F,B10,Hydro Pumped Storage,2026-01-27 00:00:00+00:00,96,77.3532
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,1,946.72619
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,2,952.67059
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,3,960.85309
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,4,974.9505
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,5,965.0418
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,6,970.9074
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,7,963.5404
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,8,972.2683
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,9,975.25059
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,10,975.06429
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,11,972.00759
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,12,961.21239
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,13,963.60249
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,14,966.67709
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,15,977.25319
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,16,974.6842
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,17,974.8627
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,18,979.2245
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,19,985.2212
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,20,980.0962
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,21,980.46266
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,22,997.17076
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,23,997.85926
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,24,999.01986
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,25,997.46536
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,26,1003.03786
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,27,1012.81636
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,28,1023.80706
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,29,1031.22577
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,30,1034.31537
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,31,1040.87957
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,32,1065.89317
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,33,1069.34787
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,34,1074.30397
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,35,1091.19399
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,36,1094.97679
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,37,1096.95829
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,38,1100.62879
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,39,1116.29199
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,40,1121.25799
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,41,1128.75219
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,42,1114.93919
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,43,1107.62059
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,44,1118.42609
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,45,1123.26679
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,46,1123.04159
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,47,1112.19679
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,48,1117.2313
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,49,1108.28406
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,50,1113.16936
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,51,1068.38086
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,52,1053.46686
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,53,1039.51556
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,54,1031.15736
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,55,1020.1664
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,56,1015.885
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,57,1011.5087
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,58,1011.57972
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,59,992.67439
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,60,998.07279
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,61,990.66029
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,62,972.93439
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,63,962.10429
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,64,956.31949
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,65,960.21669
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,66,956.33566
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,67,958.95936
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,68,963.55226
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,69,957.51255
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,70,952.56415
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,71,954.17685
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,72,944.14855
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,73,944.98405
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,74,935.69405
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,75,941.27685
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,76,942.01648
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,77,941.98795
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,78,928.46628
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,79,918.74507
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,80,929.70077
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,81,914.23387
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,82,925.05147
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,83,900.32227
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,84,893.41837
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,85,894.42807
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,86,892.04727
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,87,907.72627
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,88,912.24886
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,89,900.41211
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,90,912.21831
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,91,910.41681
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,92,914.75191
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,93,922.19988
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,94,912.49038
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,95,917.21848
DE,Germany,10Y1001A1001A83F,B11,Hydro Run-of-river and poundage,2026-01-27 00:00:00+00:00,96,920.30645
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,1,49.3325
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,2,40.7044
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,3,60.8675
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,4,65.2406
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,5,54.3775
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,6,23.1636
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,7,38.6098
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,8,4.1064
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,10,4.098
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,11,4.0587
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,12,4.6603
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,13,24.7141
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,14,68.1636
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,15,132.0736
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,16,104.3049
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,17,164.7017
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,18,153.4542
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,19,136.0486
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,20,150.6708
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,21,283.1645
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,22,311.0869
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,23,422.5705
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,24,444.0594
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,25,337.2802
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,26,499.2518
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,27,517.7925
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,28,566.9503
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,29,647.8204
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,30,690.9158
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,31,620.9838
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,32,520.9061
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,33,500.2008
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,34,431.9539
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,35,304.3753
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,36,187.8992
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,37,262.5092
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,38,168.0408
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,39,149.0975
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,40,95.3317
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,41,157.3193
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,42,93.8115
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,43,41.3318
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,44,55.4164
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,45,49.7176
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,46,41.2491
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,47,105.4718
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,48,112.6487
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,49,47.3507
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,50,37.8031
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,51,38.3847
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,52,115.6857
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,53,98.3984
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,54,75.6234
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,55,52.7419
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,56,56.5783
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,57,46.6927
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,58,41.7211
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,59,44.9919
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,60,56.4468
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,61,62.2168
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,62,92.4062
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,63,61.4363
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,64,62.442
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,65,91.8638
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,66,65.8828
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,67,62.0012
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,68,138.4169
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,69,138.3337
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,70,158.8137
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,71,154.8186
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,72,183.5434
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,73,140.6419
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,74,121.5168
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,75,112.3418
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,76,121.2163
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,77,101.9832
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,78,76.6317
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,79,62.9432
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,80,115.7487
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,81,147.1143
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,82,177.7588
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,83,150.9166
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,84,84.6373
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,85,162.6017
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,86,89.4468
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,87,72.6218
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,88,40.4553
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,89,41.107
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,90,28.9128
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,91,28.6239
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,92,28.5526
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,93,6.0579
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,94,5.8937
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,95,4.3873
DE,Germany,10Y1001A1001A83F,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,96,4.2673
DE,Germany,10Y1001A1001A83F,B15,Other renewable,2026-01-27 00:00:00+00:00,1,75.451
DE,Germany,10Y1001A1001A83F,B15,Other renewable,2026-01-27 00:00:00+00:00,77,78.14
DE,Germany,10Y1001A1001A83F,B15,Other renewable,2026-01-27 00:00:00+00:00,93,75.451
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,1,0.0
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,27,2.587
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,28,13.607
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,29,176.965
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,30,748.31
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,31,1488.82
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,32,2286.883
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,33,3197.999
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,34,4092.695
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,35,5022.411
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,36,5937.351
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,37,6766.977
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,38,7630.91
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,39,8330.515
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,40,8990.681
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,41,9495.073
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,42,9912.083
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,43,10427.258
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,44,10591.929
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,45,10702.009
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,46,10720.602
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,47,10509.361
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,48,10227.799
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,49,9954.915
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,50,9453.879
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,51,9034.157
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,52,8436.417
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,53,7763.106
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,54,6956.454
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,55,6027.352
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,56,5080.654
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,57,4034.71
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,58,3151.939
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,59,2341.433
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,60,1652.634
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,61,1078.265
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,62,594.258
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,63,234.347
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,64,43.494
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,65,6.977
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,66,0.904
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,67,0.009
DE,Germany,10Y1001A1001A83F,B16,Solar,2026-01-27 00:00:00+00:00,68,0.0
