country,bidding_zone,psr_type,start_time,position,quantity_mw
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,84,835.2234
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,85,834.6717
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,86,841.8666
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,87,841.0065
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,88,842.8507
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,89,833.8038
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,90,837.4333
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,91,836.9926
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,92,842.3252
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,93,829.2057
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,94,821.7397
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,95,822.4727
DE,10Y1001A1001A83F,B17,2026-01-27T00:00Z,96,830.2134
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,1,3250.548
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,2,2900.751
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,3,2584.0
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,4,2333.722
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,5,2168.577
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,6,2078.39
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,7,2215.267
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,8,2470.611
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,9,2837.982
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,10,3423.764
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,11,4053.999
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,12,4509.131
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,13,4640.759
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,14,4754.206
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,15,4954.238
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,16,5086.242
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,17,5151.849
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,18,5085.028
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,19,5069.281
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,20,5097.223
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,21,5317.244
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,22,5963.577
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,23,6377.857
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,24,6531.149
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,25,6461.28
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,26,6213.596
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,27,6182.355
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,28,6148.699
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,29,6247.808
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,30,6171.049
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,31,6165.502
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,32,6192.13
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,33,6332.997
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,34,6442.436
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,35,6510.001
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,36,6876.788
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,37,7113.617
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,38,7299.169
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,39,7345.332
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,40,7368.278
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,41,7313.867
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,42,7324.955
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,43,7237.663
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,44,7282.599
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,45,7351.536
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,46,7373.093
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,47,7298.136
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,48,7028.787
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,49,7088.228
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,50,7147.977
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,51,7273.111
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,52,7306.345
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,53,7480.874
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,54,7443.602
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,55,7491.418
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,56,7582.666
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,57,7804.021
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,58,7649.354
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,59,7777.617
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,60,7881.767
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,61,8115.146
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,62,8156.236
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,63,8237.476
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,64,8095.467
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,65,8327.559
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,66,8239.739
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,67,8171.037
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,68,8164.848
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,69,8197.108
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,70,8133.2
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,71,8048.012
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,72,7979.984
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,73,7998.13
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,74,8040.986
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,75,8086.513
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,76,8114.242
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,77,8251.13
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,78,8226.427
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,79,8134.939
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,80,8093.458
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,81,8049.76
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,82,8041.168
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,83,8107.662
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,84,8011.909
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,85,7754.503
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,86,7787.636
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,87,7777.585
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,88,7715.685
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,89,7600.212
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,90,7649.674
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,91,7462.706
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,92,7277.56
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,93,7188.247
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,94,7148.777
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,95,7150.368
DE,10Y1001A1001A83F,B18,2026-01-27T00:00Z,96,7226.936
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,1,6315.45648
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,2,6153.520516
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,3,5788.317772
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,4,5498.560372
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,5,5101.521589
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,6,4876.910511
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,7,4723.111037
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,8,4553.095396
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,9,4421.057242
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,10,4458.013584
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,11,4368.203059
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,12,4466.526547
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,13,4431.168317
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,14,4180.8224
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,15,4039.536424
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,16,3754.952246
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,17,3516.112688
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,18,3446.835266
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,19,3340.496598
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,20,3200.106399
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,21,3354.984386
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,22,3621.446952
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,23,3876.028101
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,24,4070.465093
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,25,4249.870333
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,26,4466.312259
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,27,4685.539381
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,28,4772.607098
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,29,4965.290427
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,30,5010.856938
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,31,5022.23564
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,32,5157.148078
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,33,5383.62802
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,34,5626.66953
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,35,5840.82296
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,36,5960.00323
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,37,5998.68771
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,38,6228.38133
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,39,6523.05982
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,40,6759.99116
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,41,7080.92011
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,42,7311.29148
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,43,7497.52985
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,44,7536.31017
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,45,7813.75302
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,46,8035.21838
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,47,8374.64941
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,48,8849.24592
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,49,9317.81697
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,50,9684.91463
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,51,10060.82746
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,52,10416.64089
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,53,10888.06599
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,54,11405.14082
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,55,11905.23683
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,56,12556.4731
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,57,13193.83494
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,58,13931.1649
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,59,14530.41687
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,60,15311.87087
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,61,16080.06457
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,62,16708.30837
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,63,17220.14552
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,64,17610.43716
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,65,17979.96796
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,66,18084.21986
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,67,18208.70361
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,68,18116.59355
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,69,17843.70516
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,70,17778.48746
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,71,17555.1186
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,72,17567.00826
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,73,17605.73926
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,74,17517.22457
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,75,17390.45623
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,76,16876.58918
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,77,16402.36366
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,78,16072.94601
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,79,15661.8619
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,80,15401.15541
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,81,14927.3361
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,82,14244.35062
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,83,14110.05264
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,84,13764.70163
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,85,13174.3218
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,86,12969.68465
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,87,12634.72681
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,88,12567.02753
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,89,12596.91806
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,90,12390.42416
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,91,12402.43811
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,92,12734.18672
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,93,12850.04184
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,94,12848.85747
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,95,12842.81686
DE,10Y1001A1001A83F,B19,2026-01-27T00:00Z,96,12735.43161
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,1,316.93446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,2,316.95946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,3,317.21446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,4,317.10646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,5,317.03546
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,6,317.08146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,7,317.16846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,8,317.23146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,9,317.48246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,10,317.53646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,11,317.33146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,12,317.39446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,13,317.61146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,14,317.24846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,15,317.45746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,16,317.28946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,17,317.71246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,18,317.70746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,19,317.71246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,20,317.93746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,21,318.21746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,22,318.84446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,23,318.16746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,24,316.17846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,25,316.25346
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,26,316.59246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,27,316.36646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,28,316.29946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,29,316.18646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,30,316.50846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,31,316.39946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,32,316.00646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,34,316.29146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,35,316.04446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,36,316.09446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,37,317.53646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,38,318.38946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,39,318.77346
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,40,319.39246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,41,317.23146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,42,316.11946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,43,315.86446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,44,316.16946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,45,317.28546
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,46,318.13446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,47,317.99646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,48,317.54446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,49,317.62046
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,50,317.71246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,51,317.82946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,52,317.74146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,53,317.53246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,54,317.79946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,55,317.76246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,56,318.20546
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,57,318.26746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,58,318.05446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,59,318.16746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,60,318.13446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,61,317.96746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,62,318.06346
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,63,318.05846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,64,317.91246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,65,317.97946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,66,318.07946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,67,318.09246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,68,318.25546
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,69,318.38946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,70,318.36346
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,71,318.31846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,72,314.94546
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,73,315.38046
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,74,316.01946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,75,315.81846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,76,315.47246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,77,315.20046
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,78,315.58446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,79,315.39246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,80,315.43446
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,81,315.15046
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,82,314.91246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,83,314.99946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,84,316.21146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,85,316.34146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,86,316.55846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,87,316.71746
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,88,316.60046
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,89,316.10346
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,90,316.08246
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,91,316.19946
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,92,316.22846
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,93,316.82646
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,95,316.90146
DE,10Y1001A1001A83F,B20,2026-01-27T00:00Z,96,316.66746
DE,,B10,2026-01-27T00:00Z,1,3951.5645
DE,,B10,2026-01-27T00:00Z,2,3630.0631
DE,,B10,2026-01-27T00:00Z,3,2959.1661
DE,,B10,2026-01-27T00:00Z,4,2999.98
DE,,B10,2026-01-27T00:00Z,5,2840.541
DE,,B10,2026-01-27T00:00Z,6,2766.0143
DE,,B10,2026-01-27T00:00Z,7,2649.5907
DE,,B10,2026-01-27T00:00Z,8,2486.8339
DE,,B10,2026-01-27T00:00Z,9,2487.304
DE,,B10,2026-01-27T00:00Z,10,2506.1325
DE,,B10,2026-01-27T00:00Z,11,2845.1468
DE,,B10,2026-01-27T00:00Z,12,3307.7209
DE,,B10,2026-01-27T00:00Z,13,4276.2911
DE,,B10,2026-01-27T00:00Z,14,4241.1642
DE,,B10,2026-01-27T00:00Z,15,3194.4417
DE,,B10,2026-01-27T00:00Z,16,2906.3222
DE,,B10,2026-01-27T00:00Z,17,1801.7388
DE,,B10,2026-01-27T00:00Z,18,1508.2537
DE,,B10,2026-01-27T00:00Z,19,771.8497
DE,,B10,2026-01-27T00:00Z,20,35.5346
DE,,B10,2026-01-27T00:00Z,21,71.2475
DE,,B10,2026-01-27T00:00Z,22,18.8273
DE,,B10,2026-01-27T00:00Z,23,13.431
DE,,B10,2026-01-27T00:00Z,24,10.6113
DE,,B10,2026-01-27T00:00Z,25,10.5201
DE,,B10,2026-01-27T00:00Z,26,10.5374
DE,,B10,2026-01-27T00:00Z,27,10.5541
DE,,B10,2026-01-27T00:00Z,28,10.5432
DE,,B10,2026-01-27T00:00Z,29,8.0084
DE,,B10,2026-01-27T00:00Z,30,6.3381
DE,,B10,2026-01-27T00:00Z,31,6.3249
DE,,B10,2026-01-27T00:00Z,32,7.1724
DE,,B10,2026-01-27T00:00Z,33,11.3018
DE,,B10,2026-01-27T00:00Z,34,11.5233
DE,,B10,2026-01-27T00:00Z,35,12.2943
DE,,B10,2026-01-27T00:00Z,36,12.3929
DE,,B10,2026-01-27T00:00Z,37,7.7391
DE,,B10,2026-01-27T00:00Z,38,6.3034
DE,,B10,2026-01-27T00:00Z,39,7.3283
DE,,B10,2026-01-27T00:00Z,40,6.9225
DE,,B10,2026-01-27T00:00Z,41,6.7641
DE,,B10,2026-01-27T00:00Z,42,7.5559
DE,,B10,2026-01-27T00:00Z,43,37.1803
DE,,B10,2026-01-27T00:00Z,44,180.8678
DE,,B10,2026-01-27T00:00Z,45,231.2497
DE,,B10,2026-01-27T00:00Z,46,380.4592
DE,,B10,2026-01-27T00:00Z,47,312.7446
DE,,B10,2026-01-27T00:00Z,48,349.5246
DE,,B10,2026-01-27T00:00Z,49,664.4992
DE,,B10,2026-01-27T00:00Z,50,387.449
DE,,B10,2026-01-27T00:00Z,51,610.2678
DE,,B10,2026-01-27T00:00Z,52,840.6295
DE,,B10,2026-01-27T00:00Z,53,792.3906
DE,,B10,2026-01-27T00:00Z,54,765.4728
DE,,B10,2026-01-27T00:00Z,55,748.5845
DE,,B10,2026-01-27T00:00Z,56,693.1951
DE,,B10,2026-01-27T00:00Z,57,1246.0075
DE,,B10,2026-01-27T00:00Z,58,624.8472
DE,,B10,2026-01-27T00:00Z,59,742.1124
DE,,B10,2026-01-27T00:00Z,60,487.2231
DE,,B10,2026-01-27T00:00Z,61,295.5035
DE,,B10,2026-01-27T00:00Z,62,210.6069
DE,,B10,2026-01-27T00:00Z,63,19.2799
DE,,B10,2026-01-27T00:00Z,64,12.2575
DE,,B10,2026-01-27T00:00Z,65,439.711
DE,,B10,2026-01-27T00:00Z,66,155.4306
DE,,B10,2026-01-27T00:00Z,67,152.3417
DE,,B10,2026-01-27T00:00Z,68,38.1706
DE,,B10,2026-01-27T00:00Z,69,19.408
DE,,B10,2026-01-27T00:00Z,70,11.387
DE,,B10,2026-01-27T00:00Z,71,10.1507
DE,,B10,2026-01-27T00:00Z,72,10.1301
DE,,B10,2026-01-27T00:00Z,73,10.1733
DE,,B10,2026-01-27T00:00Z,74,10.8383
DE,,B10,2026-01-27T00:00Z,75,18.927
DE,,B10,2026-01-27T00:00Z,76,189.6982
DE,,B10,2026-01-27T00:00Z,77,7.3557
DE,,B10,2026-01-27T00:00Z,78,6.011
DE,,B10,2026-01-27T00:00Z,79,39.7556
DE,,B10,2026-01-27T00:00Z,80,108.4805
DE,,B10,2026-01-27T00:00Z,81,84.1008
DE,,B10,2026-01-27T00:00Z,82,530.4695
DE,,B10,2026-01-27T00:00Z,83,1326.327
DE,,B10,2026-01-27T00:00Z,84,1386.0113
DE,,B10,2026-01-27T00:00Z,85,1157.0053
DE,,B10,2026-01-27T00:00Z,86,1465.8568
DE,,B10,2026-01-27T00:00Z,87,1702.2183
DE,,B10,2026-01-27T00:00Z,88,2132.4568
DE,,B10,2026-01-27T00:00Z,89,1888.8594
DE,,B10,2026-01-27T00:00Z,90,2644.6569
DE,,B10,2026-01-27T00:00Z,91,2749.6456
DE,,B10,2026-01-27T00:00Z,92,3635.5502
